"Date","Commodity","Variant","Price (PHP)","Created At","Updated At"
"2026-03-06","White Potato","Local 10-12 pcs/kg","105.78","2026-04-11 03:40:20","2026-04-11 03:40:20"
"2026-03-04","Ampalaya","4-5 pcs/kg","125.22","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Eggplant","3-4 Small Bundles","72.19","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Pechay","3-4 Small Bundles","72.18","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Pole Sitao","3-4 Small Bundles","128.62","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Squash","Suprema Variety","61.98","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Tomato","15-18 pcs/kg","61.52","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Bell Pepper","Green, Local Medium (151-250gm/pc)","235.31","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Bell Pepper","Red, Local Medium (151-250gm/pc)","226.23","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Cabbage","Rare Ball, 510 gm - 1 kg/head","72.84","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Cabbage","Scorpio, 750 gm - 1 kg/head","77.41","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Cabbage","Wonder Ball, 510 gm - 1 kg/head","76.43","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Carrots","Local 8-10 pcs/kg","127.43","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Celery","Medium (501-800 g)","151.73","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Chayote","Medium (301-400 g)","53.97","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","115.69","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Pechay Baguio","Pechay Baguio","77.64","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","Lettuce","Green Ice","156.4","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-04","White Potato","Local 10-12 pcs/kg","105.13","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Rice","Special Rice White Rice","59.6","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Rice","Premium, 5% broken","52.18","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Rice","Well Milled, 1-19% bran streak","45.71","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Rice","Regular Milled, 20-40% bran streak","41","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Corn","White Cob, Glutinous","90","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Ampalaya","4-5 pcs/kg","125.91","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Eggplant","3-4 Small Bundles","74.09","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Pechay","3-4 Small Bundles","71.82","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Pole Sitao","3-4 Small Bundles","133.64","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Squash","Suprema Variety","65.45","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Tomato","15-18 pcs/kg","59.55","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Bell Pepper","Green, Local Medium (151-250gm/pc)","235.71","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Bell Pepper","Red, Local Medium (151-250gm/pc)","244.55","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","180","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","110","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Cabbage","Rare Ball, 510 gm - 1 kg/head","76","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Cabbage","Scorpio, 750 gm - 1 kg/head","100","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Cabbage","Wonder Ball, 510 gm - 1 kg/head","79.17","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Carrots","Local 8-10 pcs/kg","123.64","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Celery","Medium (501-800 g)","181.11","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Chayote","Medium (301-400 g)","55.45","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","120.91","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Lettuce","Green Ice","187.5","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","280","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","Lettuce","Romaine","202","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-03-01","White Potato","Local 10-12 pcs/kg","103.18","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-02-28","Eggplant","3-4 Small Bundles","72.41","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Pechay","3-4 Small Bundles","71.7","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Pole Sitao","3-4 Small Bundles","132.05","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Squash","Suprema Variety","61.36","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Tomato","15-18 pcs/kg","60.05","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Carrots","Local 8-10 pcs/kg","116.93","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Celery","Medium (501-800 g)","159.22","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Chayote","Medium (301-400 g)","53.72","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","116.19","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Lettuce","Green Ice","163.22","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Lettuce","Romaine","172.34","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","White Potato","Local 10-12 pcs/kg","107.92","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-28","Corn","White Cob, Glutinous","77.33","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-02-28","Corn","Grits White, Food Grade","120","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-02-28","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-02-28","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-02-28","Ampalaya","4-5 pcs/kg","125.99","2026-04-11 03:40:21","2026-04-11 03:40:21"
"2026-02-25","Rice","Special Rice White Rice","58.93","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Rice","Premium, 5% broken","52.5","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Rice","Well Milled, 1-19% bran streak","45.99","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Rice","Regular Milled, 20-40% bran streak","40.98","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Corn","White Cob, Glutinous","75.63","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Corn","Grits White, Food Grade","120","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Ampalaya","4-5 pcs/kg","127.07","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Eggplant","3-4 Small Bundles","74.29","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Pechay","3-4 Small Bundles","72.14","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Pole Sitao","3-4 Small Bundles","134.51","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Squash","Suprema Variety","60.72","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Tomato","15-18 pcs/kg","62.65","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Bell Pepper","Green, Local Medium (151-250gm/pc)","228.95","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Bell Pepper","Red, Local Medium (151-250gm/pc)","233.05","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Cabbage","Rare Ball, 510 gm - 1 kg/head","74.37","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Cabbage","Scorpio, 750 gm - 1 kg/head","82.31","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Cabbage","Wonder Ball, 510 gm - 1 kg/head","76.87","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Carrots","Local 8-10 pcs/kg","101.99","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Celery","Medium (501-800 g)","156.63","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Chayote","Medium (301-400 g)","54.66","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","109.17","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Pechay Baguio","Pechay Baguio","79.88","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Lettuce","Green Ice","160.41","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","Lettuce","Romaine","168.04","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-25","White Potato","Local 10-12 pcs/kg","114.29","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Rice","Premium, 5% broken","52.38","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Rice","Well Milled, 1-19% bran streak","45.97","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Rice","Regular Milled, 20-40% bran streak","41.16","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Corn","White Cob, Glutinous","76.67","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Corn","Grits White, Food Grade","120","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Ampalaya","4-5 pcs/kg","128.63","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Chili","Green Siling Haba","104.23","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Eggplant","3-4 Small Bundles","75.58","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Pechay","3-4 Small Bundles","72.52","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Pole Sitao","3-4 Small Bundles","132.39","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Squash","Suprema Variety","60.93","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Tomato","15-18 pcs/kg","64.38","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Bell Pepper","Green, Local Medium (151-250gm/pc)","232.89","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Bell Pepper","Red, Local Medium (151-250gm/pc)","232.17","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Cabbage","Rare Ball, 510 gm - 1 kg/head","75.4","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Cabbage","Scorpio, 750 gm - 1 kg/head","87.2","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Cabbage","Wonder Ball, 510 gm - 1 kg/head","77.84","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Carrots","Local 8-10 pcs/kg","98.77","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Celery","Medium (501-800 g)","159.9","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Chayote","Medium (301-400 g)","55.03","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","104.09","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Pechay Baguio","Pechay Baguio","80.92","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Lettuce","Green Ice","167.01","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","Lettuce","Romaine","170.82","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-23","White Potato","Local 10-12 pcs/kg","114.52","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Rice","Special Rice White Rice","58.81","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Rice","Premium, 5% broken","52.11","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Rice","Well Milled, 1-19% bran streak","45.96","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Rice","Regular Milled, 20-40% bran streak","41.15","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Corn","White Cob, Glutinous","81.54","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Corn","Grits White, Food Grade","120","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Ampalaya","4-5 pcs/kg","132.77","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Eggplant","3-4 Small Bundles","77.08","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Pechay","3-4 Small Bundles","73.04","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Pole Sitao","3-4 Small Bundles","132.32","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Squash","Suprema Variety","60.28","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Tomato","15-18 pcs/kg","66.27","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Bell Pepper","Green, Local Medium (151-250gm/pc)","228.11","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Bell Pepper","Red, Local Medium (151-250gm/pc)","235.48","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","169","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","110.73","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Cabbage","Rare Ball, 510 gm - 1 kg/head","77.25","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Cabbage","Scorpio, 750 gm - 1 kg/head","87.2","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Cabbage","Wonder Ball, 510 gm - 1 kg/head","79.02","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Carrots","Local 8-10 pcs/kg","98.27","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Celery","Medium (501-800 g)","161.83","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Chayote","Medium (301-400 g)","56.02","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","99.71","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Pechay Baguio","Pechay Baguio","82.24","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Lettuce","Green Ice","174.02","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","231.58","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","Lettuce","Romaine","182.34","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-20","White Potato","Local 10-12 pcs/kg","114.86","2026-04-11 03:40:22","2026-04-11 03:40:22"
"2026-02-17","Rice","Special Rice White Rice","58.9","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Rice","Premium, 5% broken","52.02","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Rice","Well Milled, 1-19% bran streak","45.91","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Rice","Regular Milled, 20-40% bran streak","41.13","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Corn","White Cob, Glutinous","80","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Corn","Grits White, Food Grade","120","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Ampalaya","4-5 pcs/kg","143.22","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Eggplant","3-4 Small Bundles","80.71","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Pechay","3-4 Small Bundles","73.72","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Pole Sitao","3-4 Small Bundles","133.71","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Tomato","15-18 pcs/kg","68.44","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Bell Pepper","Green, Local Medium (151-250gm/pc)","235.29","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Bell Pepper","Red, Local Medium (151-250gm/pc)","236.88","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","174.55","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","110.57","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Cabbage","Rare Ball, 510 gm - 1 kg/head","80.88","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Cabbage","Scorpio, 750 gm - 1 kg/head","88.93","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Cabbage","Wonder Ball, 510 gm - 1 kg/head","81.97","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Carrots","Local 8-10 pcs/kg","97.32","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Celery","Medium (501-800 g)","159.79","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Chayote","Medium (301-400 g)","57.31","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","95.86","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Pechay Baguio","Pechay Baguio","82.64","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Lettuce","Green Ice","178.23","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","248.57","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","Lettuce","Romaine","192.86","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-17","White Potato","Local 10-12 pcs/kg","116.67","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Rice","Special Rice White Rice","58.82","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Rice","Premium, 5% broken","52","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Rice","Well Milled, 1-19% bran streak","45.33","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Rice","Regular Milled, 20-40% bran streak","40.71","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Corn","White Cob, Glutinous","70","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Corn","Grits, Feed Grade","50","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Ampalaya","4-5 pcs/kg","145.42","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Chili","Green Siling Haba","109.58","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Eggplant","3-4 Small Bundles","82.5","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Pechay","3-4 Small Bundles","73.33","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Pole Sitao","3-4 Small Bundles","136.67","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Squash","Suprema Variety","61.67","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Tomato","15-18 pcs/kg","65.83","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Bell Pepper","Green, Local Medium (151-250gm/pc)","263.33","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Bell Pepper","Red, Local Medium (151-250gm/pc)","255","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","160","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","109.09","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Cabbage","Rare Ball, 510 gm - 1 kg/head","82.22","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Cabbage","Scorpio, 750 gm - 1 kg/head","100","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Cabbage","Wonder Ball, 510 gm - 1 kg/head","80","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Carrots","Local 8-10 pcs/kg","102","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Celery","Medium (501-800 g)","185","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Chayote","Medium (301-400 g)","59.58","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Pechay Baguio","Pechay Baguio","83.33","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Lettuce","Green Ice","198.89","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","237.5","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","Lettuce","Romaine","224","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-15","White Potato","Local 10-12 pcs/kg","123.75","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Rice","Special Rice White Rice","58.94","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Rice","Premium, 5% broken","51.93","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Rice","Well Milled, 1-19% bran streak","45.51","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Rice","Regular Milled, 20-40% bran streak","41.21","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Corn","White Cob, Glutinous","81.67","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Corn","Grits White, Food Grade","120","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Corn","Cracked Yellow, Food Grade","50","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Ampalaya","4-5 pcs/kg","151.64","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Chili","Green Siling Haba","109.78","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Eggplant","3-4 Small Bundles","86.95","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Pechay","3-4 Small Bundles","72.97","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Pole Sitao","3-4 Small Bundles","134.96","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Squash","Suprema Variety","60.14","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Tomato","15-18 pcs/kg","68.2","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Bell Pepper","Green, Local Medium (151-250gm/pc)","233.57","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Bell Pepper","Red, Local Medium (151-250gm/pc)","241.71","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","182.73","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","110.87","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Cabbage","Rare Ball, 510 gm - 1 kg/head","82.5","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Cabbage","Scorpio, 750 gm - 1 kg/head","92.41","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Cabbage","Wonder Ball, 510 gm - 1 kg/head","82.97","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Carrots","Local 8-10 pcs/kg","96.57","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Celery","Medium (501-800 g)","159.06","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Chayote","Medium (301-400 g)","58.6","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","92.69","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Pechay Baguio","Pechay Baguio","84.25","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Lettuce","Green Ice","180","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","256.94","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","Lettuce","Romaine","204.4","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-13","White Potato","Local 10-12 pcs/kg","118.88","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-10","Rice","Premium, 5% broken","51.65","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Rice","Well Milled, 1-19% bran streak","45.29","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Rice","Regular Milled, 20-40% bran streak","41.13","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Corn","White Cob, Glutinous","85.88","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Corn","Grits White, Food Grade","120","2026-04-11 03:40:24","2026-04-11 03:40:24"
